inventory_id,product_id,warehouse_id,stock_quantity,reorder_level,last_updated
INV002427,P0570,W03,131,23,2026-07-18
INV002428,P0234,W05,49,65,2026-07-17
INV002429,P0710,W06,287,46,2026-07-19
INV002430,P0196,W07,205,26,2026-07-11
INV002431,P0378,W04,225,85,2026-07-06
INV002432,P0588,W02,461,61,2026-07-19
INV002433,P0366,W01,439,79,2026-07-24
INV002434,P0104,W07,64,78,2026-07-17
INV002435,P0799,W06,148,82,2026-07-09
INV002436,P0152,W01,190,81,2026-07-27
INV002437,P0538,W06,332,86,2026-07-30
INV002438,P0666,W05,78,99,2026-07-28
INV002439,P0338,W03,145,98,2026-07-14
INV002440,P0469,W03,192,94,2026-07-13
INV002441,P0092,W02,424,42,2026-07-07
INV002442,P0787,W01,170,25,2026-07-17
INV002443,P0796,W04,114,60,2026-07-01
INV002444,P0320,W03,178,87,2026-07-25
INV002445,P0701,W06,357,46,2026-07-21
INV002446,P0678,W07,258,44,2026-07-11
INV002447,P0125,W02,316,27,2026-07-24
INV002448,P0209,W06,413,92,2026-07-07
INV002449,P0457,W06,205,50,2026-07-17
INV002450,P0567,W06,485,69,2026-07-18
INV002451,P0359,W04,347,31,2026-07-27
INV002452,P0759,W04,412,64,2026-07-30
INV002453,P0364,W07,335,58,2026-07-24
INV002454,P0174,W03,242,78,2026-07-18
INV002455,P0184,W04,492,71,2026-07-18
INV002456,P0072,W04,411,30,2026-07-09
INV002457,P0249,W05,67,20,2026-07-09
INV002458,P0175,W05,315,48,2026-07-24
INV002459,P0623,W08,439,75,2026-07-17
INV002460,P0267,W05,312,23,2026-07-02
INV002461,P0015,W07,344,25,2026-07-21
INV002462,P0199,W03,374,43,2026-07-20
INV002463,P0388,W04,396,34,2026-07-23
INV002464,P0788,W05,165,68,2026-07-23
INV002465,P0439,W03,164,43,2026-07-27
INV002466,P0544,W03,324,65,2026-07-04
INV002467,P0648,W07,154,68,2026-07-24
INV002468,P0340,W04,331,20,2026-07-03
INV002469,P0629,W04,275,58,2026-07-22
INV002470,P0263,W01,463,59,2026-07-15
INV002471,P0726,W08,363,65,2026-07-03
INV002472,P0369,W03,365,60,2026-07-14
INV002473,P0394,W03,280,86,2026-07-11
INV002474,P0157,W06,112,25,2026-07-06
INV002475,P0092,W07,246,44,2026-07-18
INV002476,P0004,W05,454,77,2026-07-14
INV002477,P0464,W08,408,89,2026-07-21
INV002478,P0252,W01,43,84,2026-07-07
INV002479,P0718,W05,380,55,2026-07-02
INV002480,P0233,W01,49,26,2026-07-07
INV002481,P0641,W05,314,26,2026-07-06
INV002482,P0184,W06,170,96,2026-07-02
INV002483,P0767,W07,34,87,2026-07-18
INV002484,P0721,W08,438,37,2026-07-05
INV002485,P0220,W06,334,49,2026-07-24
INV002486,P0050,W04,113,72,2026-07-16
INV002487,P0594,W04,87,85,2026-07-22
INV002488,P0582,W02,198,73,2026-07-25
INV002489,P0084,W03,196,86,2026-07-26
INV002490,P0111,W02,321,88,2026-07-06
INV002491,P0670,W05,294,44,2026-07-24
INV002492,P0156,W04,81,62,2026-07-11
INV002493,P0467,W05,150,59,2026-07-11
INV002494,P0645,W07,297,50,2026-07-12
INV002495,P0549,W04,191,52,2026-07-03
INV002496,P0062,W04,84,75,2026-07-15
INV002497,P0567,W08,436,96,2026-07-14
INV002498,P0721,W07,60,35,2026-07-08
INV002499,P0003,W02,413,52,2026-07-10
INV002500,P0307,W05,58,26,2026-07-10
INV002501,P0576,W07,271,99,2026-07-30
INV002502,P0022,W07,113,78,2026-07-28
INV002503,P0407,W07,35,53,2026-07-09
INV002504,P0716,W01,199,60,2026-07-19
INV002505,P0235,W08,468,99,2026-07-08
INV002506,P0002,W02,108,32,2026-07-02
INV002507,P0342,W08,55,75,2026-07-25
INV002508,P0582,W05,115,92,2026-07-29
INV002509,P0089,W06,453,69,2026-07-18
INV002510,P0446,W08,153,89,2026-07-21
INV002511,P0290,W08,497,62,2026-07-17
INV002512,P0401,W03,426,31,2026-07-17
INV002513,P0504,W06,145,22,2026-07-21
INV002514,P0441,W06,248,20,2026-07-23
INV002515,P0155,W03,150,62,2026-07-18
INV002516,P0354,W03,233,83,2026-07-25
INV002517,P0127,W04,6,64,2026-07-30
INV002518,P0627,W08,218,33,2026-07-27
INV002519,P0555,W01,58,66,2026-07-22
INV002520,P0383,W02,464,46,2026-07-07
INV002521,P0301,W02,86,45,2026-07-24
INV002522,P0712,W02,183,26,2026-07-22
INV002523,P0213,W04,242,82,2026-07-16
INV002524,P0681,W05,455,80,2026-07-29
INV002525,P0305,W07,242,50,2026-07-24
INV002526,P0531,W07,370,22,2026-07-01
INV002527,P0050,W04,398,36,2026-07-02
INV002528,P0385,W07,458,49,2026-07-03
INV002529,P0645,W08,410,79,2026-07-30
INV002530,P0117,W03,403,39,2026-07-31
INV002531,P0566,W01,152,56,2026-07-05
INV002532,P0287,W02,195,73,2026-07-28
INV002533,P0045,W08,87,96,2026-07-27
INV002534,P0736,W06,173,44,2026-07-25
INV002535,P0293,W06,250,64,2026-07-13
INV002536,P0543,W04,151,87,2026-07-06
INV002537,P0664,W03,228,81,2026-07-28
INV002538,P0540,W04,132,87,2026-07-09
INV002539,P0654,W04,102,47,2026-07-07
INV002540,P0413,W03,483,54,2026-07-31
INV002541,P0790,W01,406,20,2026-07-01
INV002542,P0102,W01,295,46,2026-07-18
INV002543,P0486,W07,345,30,2026-07-21
INV002544,P0678,W05,237,44,2026-07-31
INV002545,P0214,W03,443,36,2026-07-02
INV002546,P0686,W07,380,45,2026-07-21
INV002547,P0230,W06,337,48,2026-07-09
INV002548,P0108,W01,120,53,2026-07-24
INV002549,P0365,W06,489,64,2026-07-02
INV002550,P0110,W05,475,63,2026-07-07
INV002551,P0058,W08,339,100,2026-07-07
INV002552,P0772,W01,15,42,2026-07-05
INV002553,P0607,W01,27,76,2026-07-15
INV002554,P0249,W08,337,75,2026-07-11
INV002555,P0383,W06,18,56,2026-07-29
INV002556,P0314,W07,391,43,2026-07-06
INV002557,P0013,W04,204,97,2026-07-20
INV002558,P0606,W06,242,64,2026-07-08
INV002559,P0529,W01,474,42,2026-07-20
INV002560,P0599,W02,369,43,2026-07-21
INV002561,P0023,W03,267,26,2026-07-06
INV002562,P0073,W04,88,71,2026-07-09
INV002563,P0721,W01,40,33,2026-07-13
INV002564,P0428,W03,263,99,2026-07-25
INV002565,P0155,W08,293,50,2026-07-23
INV002566,P0064,W02,407,65,2026-07-31
INV002567,P0336,W06,16,79,2026-07-18
INV002568,P0790,W07,49,51,2026-07-22
INV002569,P0050,W06,262,66,2026-07-01
INV002570,P0689,W01,59,77,2026-07-14
INV002571,P0740,W03,475,24,2026-07-23
INV002572,P0598,W01,237,40,2026-07-29
INV002573,P0771,W08,466,89,2026-07-30
INV002574,P0002,W01,418,85,2026-07-26
INV002575,P0372,W03,174,92,2026-07-10
INV002576,P0421,W04,18,87,2026-07-29
INV002577,P0588,W07,156,75,2026-07-19
INV002578,P0387,W03,436,56,2026-07-28
INV002579,P0193,W05,56,50,2026-07-09
INV002580,P0636,W03,486,62,2026-07-12
INV002581,P0300,W06,292,67,2026-07-28
INV002582,P0181,W03,46,75,2026-07-24
INV002583,P0502,W03,66,51,2026-07-10
INV002584,P0032,W03,407,90,2026-07-15
INV002585,P0604,W06,234,44,2026-07-14
INV002586,P0245,W08,160,97,2026-07-19
INV002587,P0333,W04,68,54,2026-07-25
INV002588,P0759,W07,196,90,2026-07-19
INV002589,P0412,W08,195,29,2026-07-28
INV002590,P0222,W07,42,78,2026-07-08
INV002591,P0417,W07,172,52,2026-07-02
INV002592,P0646,W04,164,75,2026-07-25
INV002593,P0527,W08,384,58,2026-07-23
INV002594,P0138,W02,71,94,2026-07-23
INV002595,P0785,W04,8,57,2026-07-07
INV002596,P0089,W02,347,49,2026-07-02
INV002597,P0095,W03,395,29,2026-07-26
INV002598,P0365,W06,472,25,2026-07-02
INV002599,P0120,W08,323,93,2026-07-28
INV002600,P0168,W03,166,74,2026-07-14
INV002601,P0668,W05,39,87,2026-07-16
INV002602,P0272,W03,308,55,2026-07-23
INV002603,P0564,W01,194,55,2026-07-21
INV002604,P0782,W01,201,86,2026-07-25
INV002605,P0336,W01,452,100,2026-07-13
INV002606,P0710,W05,121,58,2026-07-21
INV002607,P0602,W06,308,81,2026-07-20
INV002608,P0364,W03,345,50,2026-07-05
INV002609,P0306,W08,35,31,2026-07-30
INV002610,P0279,W07,64,100,2026-07-27
INV002611,P0458,W08,73,20,2026-07-18
INV002612,P0690,W01,234,95,2026-07-26
INV002613,P0305,W04,163,67,2026-07-07
INV002614,P0560,W02,7,70,2026-07-14
INV002615,P0406,W02,90,90,2026-07-26
INV002616,P0108,W07,141,35,2026-07-08
INV002617,P0189,W01,290,70,2026-07-07
INV002618,P0649,W06,278,78,2026-07-31
INV002619,P0786,W03,426,29,2026-07-05
INV002620,P0633,W06,314,31,2026-07-31
INV002621,P0436,W01,428,49,2026-07-27
INV002622,P0582,W01,185,41,2026-07-04
INV002623,P0347,W03,190,80,2026-07-29
INV002624,P0304,W02,313,43,2026-07-05
INV002625,P0790,W02,160,45,2026-07-26
INV002626,P0274,W07,43,98,2026-07-03
INV002627,P0609,W08,269,78,2026-07-29
INV002628,P0337,W03,479,77,2026-07-07
INV002629,P0343,W07,91,46,2026-07-06
INV002630,P0398,W02,16,21,2026-07-06
INV002631,P0481,W01,102,35,2026-07-23
INV002632,P0313,W05,383,40,2026-07-12
INV002633,P0782,W02,29,34,2026-07-22
INV002634,P0090,W01,416,96,2026-07-25
INV002635,P0010,W01,447,66,2026-07-07
INV002636,P0641,W08,24,92,2026-07-17
INV002637,P0685,W07,345,35,2026-07-25
INV002638,P0491,W03,367,97,2026-07-06
INV002639,P0793,W04,70,36,2026-07-21
INV002640,P0594,W04,388,82,2026-07-10
INV002641,P0431,W02,88,41,2026-07-01
INV002642,P0473,W01,231,46,2026-07-03
INV002643,P0638,W08,33,81,2026-07-11
INV002644,P0723,W08,203,43,2026-07-17
INV002645,P0221,W08,309,68,2026-07-16
INV002646,P0370,W07,204,48,2026-07-23
INV002647,P0466,W07,120,77,2026-07-07
INV002648,P0800,W04,446,62,2026-07-31
INV002649,P0260,W08,72,55,2026-07-01
INV002650,P0068,W02,184,99,2026-07-23
INV002651,P0634,W02,4,91,2026-07-22
INV002652,P0346,W07,382,88,2026-07-25
INV002653,P0529,W07,470,34,2026-07-11
INV002654,P0380,W06,407,44,2026-07-11
INV002655,P0078,W04,165,93,2026-07-06
INV002656,P0062,W08,202,73,2026-07-16
INV002657,P0609,W07,260,52,2026-07-05
INV002658,P0507,W06,383,91,2026-07-26
INV002659,P0300,W07,397,70,2026-07-21
INV002660,P0131,W04,155,54,2026-07-20
INV002661,P0405,W03,68,78,2026-07-18
INV002662,P0483,W07,439,30,2026-07-25
INV002663,P0534,W08,3,64,2026-07-16
INV002664,P0031,W02,31,94,2026-07-03
INV002665,P0213,W05,404,45,2026-07-26
INV002666,P0311,W03,299,73,2026-07-14
INV002667,P0317,W04,48,39,2026-07-04
INV002668,P0516,W06,57,87,2026-07-05
INV002669,P0090,W07,135,38,2026-07-02
INV002670,P0012,W01,309,20,2026-07-19
INV002671,P0552,W08,344,88,2026-07-13
INV002672,P0614,W08,81,88,2026-07-26
INV002673,P0005,W06,231,87,2026-07-22
INV002674,P0117,W01,50,20,2026-07-08
INV002675,P0379,W04,456,27,2026-07-09
INV002676,P0540,W05,245,72,2026-07-19
INV002677,P0511,W04,307,81,2026-07-04
INV002678,P0415,W05,248,99,2026-07-26
INV002679,P0740,W01,318,83,2026-07-10
INV002680,P0146,W03,125,66,2026-07-02
INV002681,P0170,W02,99,100,2026-07-20
INV002682,P0231,W01,95,47,2026-07-19
INV002683,P0165,W02,152,92,2026-07-14
INV002684,P0475,W04,467,47,2026-07-31
INV002685,P0090,W01,206,22,2026-07-01
INV002686,P0597,W07,79,31,2026-07-12
INV002687,P0597,W05,387,89,2026-07-02
INV002688,P0329,W07,405,95,2026-07-04
INV002689,P0669,W06,193,50,2026-07-19
INV002690,P0781,W04,415,84,2026-07-21
INV002691,P0421,W06,54,70,2026-07-02
INV002692,P0263,W07,295,34,2026-07-06
INV002693,P0628,W01,219,62,2026-07-31
INV002694,P0716,W03,277,43,2026-07-04
INV002695,P0102,W04,180,99,2026-07-04
INV002696,P0645,W07,53,44,2026-07-13
INV002697,P0789,W06,250,21,2026-07-30
INV002698,P0331,W05,356,90,2026-07-06
INV002699,P0705,W03,313,86,2026-07-09
INV002700,P0465,W04,175,21,2026-07-04
INV002701,P0418,W04,308,50,2026-07-07
INV002702,P0664,W07,51,61,2026-07-19
INV002703,P0048,W08,92,75,2026-07-14
INV002704,P0662,W08,35,72,2026-07-05
INV002705,P0687,W06,197,39,2026-07-13
INV002706,P0444,W06,245,88,2026-07-28
INV002707,P0106,W07,188,78,2026-07-26
INV002708,P0289,W06,409,85,2026-07-01
INV002709,P0150,W03,424,55,2026-07-02
INV002710,P0748,W03,351,32,2026-07-02
INV002711,P0085,W03,97,79,2026-07-02
INV002712,P0155,W07,488,70,2026-07-19
INV002713,P0691,W02,444,96,2026-07-29
INV002714,P0119,W06,249,41,2026-07-13
INV002715,P0349,W03,483,32,2026-07-23
INV002716,P0213,W07,176,40,2026-07-24
INV002717,P0270,W04,290,58,2026-07-07
INV002718,P0341,W07,494,89,2026-07-21
INV002719,P0260,W01,19,71,2026-07-25
INV002720,P0723,W06,361,88,2026-07-13
INV002721,P0079,W06,424,84,2026-07-09
INV002722,P0787,W04,174,91,2026-07-27
INV002723,P0669,W02,157,99,2026-07-28
INV002724,P0065,W03,150,46,2026-07-30
INV002725,P0447,W08,181,91,2026-07-02
INV002726,P0045,W07,211,40,2026-07-06
INV002727,P0500,W08,43,39,2026-07-04
INV002728,P0011,W03,464,26,2026-07-21
INV002729,P0501,W05,125,36,2026-07-26
INV002730,P0092,W01,175,75,2026-07-20
INV002731,P0722,W01,441,35,2026-07-25
INV002732,P0454,W02,204,54,2026-07-12
INV002733,P0279,W05,60,32,2026-07-23
INV002734,P0184,W06,36,77,2026-07-07
INV002735,P0769,W05,43,82,2026-07-12
INV002736,P0031,W03,500,38,2026-07-16
INV002737,P0558,W04,340,33,2026-07-04
INV002738,P0399,W06,74,51,2026-07-30
INV002739,P0374,W04,288,41,2026-07-21
INV002740,P0175,W01,297,27,2026-07-08
INV002741,P0166,W05,31,23,2026-07-15
INV002742,P0169,W02,68,33,2026-07-17
INV002743,P0463,W06,149,42,2026-07-16
INV002744,P0002,W03,11,95,2026-07-29
INV002745,P0307,W06,175,78,2026-07-09
INV002746,P0715,W07,100,99,2026-07-19
INV002747,P0022,W05,390,50,2026-07-24
INV002748,P0232,W02,344,74,2026-07-18
INV002749,P0149,W01,234,76,2026-07-17
INV002750,P0378,W03,409,77,2026-07-11
INV002751,P0255,W03,380,24,2026-07-13
INV002752,P0658,W02,422,44,2026-07-10
INV002753,P0124,W03,360,78,2026-07-04
INV002754,P0196,W04,289,78,2026-07-22
INV002755,P0266,W06,16,40,2026-07-04
INV002756,P0297,W06,121,33,2026-07-03
INV002757,P0378,W08,152,98,2026-07-16
INV002758,P0569,W07,406,73,2026-07-31
INV002759,P0290,W04,313,33,2026-07-07
INV002760,P0190,W07,36,56,2026-07-12
INV002761,P0346,W01,307,41,2026-07-11
INV002762,P0284,W01,269,49,2026-07-10
INV002763,P0357,W02,75,92,2026-07-04
INV002764,P0668,W06,434,89,2026-07-21
INV002765,P0484,W01,310,63,2026-07-06
INV002766,P0442,W04,193,43,2026-07-15
INV002767,P0280,W03,70,61,2026-07-18
INV002768,P0323,W04,295,73,2026-07-08
INV002769,P0350,W01,79,94,2026-07-19
INV002770,P0543,W04,348,63,2026-07-11
INV002771,P0492,W01,322,87,2026-07-29
INV002772,P0687,W08,466,53,2026-07-15
INV002773,P0422,W06,487,37,2026-07-17
INV002774,P0409,W04,350,89,2026-07-29
INV002775,P0266,W04,81,55,2026-07-16
INV002776,P0657,W07,46,28,2026-07-10
INV002777,P0232,W05,113,85,2026-07-08
INV002778,P0244,W06,13,72,2026-07-17
INV002779,P0582,W08,345,55,2026-07-10
INV002780,P0690,W05,217,91,2026-07-22
INV002781,P0787,W08,63,77,2026-07-09
INV002782,P0621,W01,314,61,2026-07-28
INV002783,P0324,W03,313,89,2026-07-01
INV002784,P0461,W02,250,99,2026-07-14
INV002785,P0722,W06,104,43,2026-07-03
INV002786,P0449,W01,301,34,2026-07-04
INV002787,P0506,W08,331,89,2026-07-14
INV002788,P0766,W05,308,70,2026-07-10
INV002789,P0749,W07,378,61,2026-07-17
INV002790,P0679,W05,309,38,2026-07-03
INV002791,P0690,W05,253,67,2026-07-18
INV002792,P0329,W08,30,52,2026-07-01
INV002793,P0590,W03,202,55,2026-07-21
INV002794,P0215,W07,315,24,2026-07-05
INV002795,P0734,W06,409,86,2026-07-11
INV002796,P0797,W06,448,43,2026-07-12
INV002797,P0065,W07,60,38,2026-07-27
INV002798,P0596,W06,453,56,2026-07-01
INV002799,P0091,W08,310,67,2026-07-12
INV002800,P0581,W04,130,44,2026-07-16
INV002801,P0046,W03,147,28,2026-07-02
INV002802,P0360,W03,259,50,2026-07-12
INV002803,P0628,W07,369,51,2026-07-07
INV002804,P0061,W01,467,49,2026-07-31
INV002805,P0452,W05,60,83,2026-07-06
INV002806,P0491,W02,128,81,2026-07-15
INV002807,P0564,W01,316,70,2026-07-01
INV002808,P0191,W01,38,65,2026-07-18
INV002809,P0112,W03,323,86,2026-07-26
INV002810,P0483,W01,150,77,2026-07-31
INV002811,P0592,W04,65,22,2026-07-23
INV002812,P0017,W03,375,55,2026-07-05
INV002813,P0438,W04,471,70,2026-07-08
INV002814,P0185,W07,36,86,2026-07-09
INV002815,P0472,W07,383,21,2026-07-13
INV002816,P0610,W04,254,33,2026-07-23
INV002817,P0738,W03,52,90,2026-07-08
INV002818,P0325,W04,276,55,2026-07-04
INV002819,P0179,W08,112,35,2026-07-01
INV002820,P0425,W04,287,32,2026-07-25
INV002821,P0339,W02,265,20,2026-07-23
INV002822,P0789,W05,301,75,2026-07-07
INV002823,P0485,W08,21,41,2026-07-16
INV002824,P0049,W01,323,42,2026-07-04
INV002825,P0794,W01,14,63,2026-07-18
INV002826,P0031,W03,199,40,2026-07-14
INV002827,P0417,W06,212,91,2026-07-02
INV002828,P0292,W03,278,65,2026-07-01
INV002829,P0207,W06,442,48,2026-07-14
INV002830,P0484,W02,233,69,2026-07-11
INV002831,P0216,W05,243,49,2026-07-17
INV002832,P0250,W06,90,33,2026-07-25
INV002833,P0303,W02,432,87,2026-07-21
INV002834,P0033,W05,354,79,2026-07-04
INV002835,P0527,W04,12,49,2026-07-23
INV002836,P0706,W02,17,33,2026-07-03
INV002837,P0800,W03,237,53,2026-07-16
INV002838,P0036,W06,148,27,2026-07-22
INV002839,P0617,W06,323,70,2026-07-15
INV002840,P0041,W07,376,43,2026-07-03
INV002841,P0382,W05,128,70,2026-07-27
INV002842,P0749,W05,439,81,2026-07-20
INV002843,P0781,W08,463,71,2026-07-04
INV002844,P0559,W06,245,100,2026-07-10
INV002845,P0248,W07,209,36,2026-07-12
INV002846,P0051,W03,390,84,2026-07-09
INV002847,P0781,W06,44,89,2026-07-21
INV002848,P0776,W02,258,63,2026-07-27
INV002849,P0246,W02,334,42,2026-07-09
INV002850,P0251,W04,44,33,2026-07-09
INV002851,P0110,W01,21,96,2026-07-23
INV002852,P0354,W08,271,40,2026-07-24
INV002853,P0595,W05,382,31,2026-07-23
INV002854,P0779,W08,207,60,2026-07-23
INV002855,P0241,W01,336,53,2026-07-17
INV002856,P0168,W08,355,37,2026-07-03
INV002857,P0345,W06,23,44,2026-07-19
INV002858,P0654,W07,359,84,2026-07-23
INV002859,P0028,W02,35,72,2026-07-18
INV002860,P0151,W02,276,78,2026-07-09
INV002861,P0038,W07,377,52,2026-07-19
INV002862,P0159,W03,20,77,2026-07-08
INV002863,P0383,W06,201,36,2026-07-02
INV002864,P0135,W03,299,52,2026-07-19
INV002865,P0290,W06,494,32,2026-07-07
INV002866,P0648,W02,484,96,2026-07-30
INV002867,P0556,W05,340,87,2026-07-25
INV002868,P0317,W08,451,100,2026-07-23
INV002869,P0694,W01,361,80,2026-07-03
INV002870,P0723,W08,123,22,2026-07-22
INV002871,P0188,W02,182,71,2026-07-24
INV002872,P0031,W02,104,95,2026-07-19
INV002873,P0262,W08,207,63,2026-07-20
INV002874,P0522,W05,179,78,2026-07-13
INV002875,P0165,W02,359,100,2026-07-02
INV002876,P0670,W06,81,23,2026-07-14
INV002877,P0550,W02,438,21,2026-07-30
INV002878,P0729,W07,301,73,2026-07-04
INV002879,P0200,W08,394,51,2026-07-22
INV002880,P0740,W05,115,61,2026-07-26
INV002881,P0491,W02,356,31,2026-07-26
INV002882,P0022,W03,383,49,2026-07-10
INV002883,P0449,W08,352,26,2026-07-09
INV002884,P0482,W03,340,93,2026-07-02
INV002885,P0168,W04,402,86,2026-07-18
INV002886,P0100,W04,290,47,2026-07-15
INV002887,P0137,W02,285,82,2026-07-13
INV002888,P0256,W03,442,39,2026-07-29
INV002889,P0669,W02,438,26,2026-07-17
INV002890,P0761,W02,439,55,2026-07-31
INV002891,P0269,W01,425,96,2026-07-27
INV002892,P0220,W01,211,92,2026-07-31
INV002893,P0704,W05,279,42,2026-07-26
INV002894,P0495,W03,340,30,2026-07-09
INV002895,P0519,W05,198,50,2026-07-10
INV002896,P0408,W03,230,80,2026-07-03
INV002897,P0261,W03,179,58,2026-07-29
INV002898,P0792,W07,348,51,2026-07-08
INV002899,P0053,W08,64,80,2026-07-21
INV002900,P0218,W02,68,63,2026-07-14
INV002901,P0583,W07,197,32,2026-07-23
INV002902,P0293,W07,457,97,2026-07-29
INV002903,P0365,W07,56,52,2026-07-31
INV002904,P0169,W07,414,73,2026-07-21
INV002905,P0749,W01,461,60,2026-07-08
INV002906,P0193,W03,369,21,2026-07-07
INV002907,P0226,W01,8,96,2026-07-18
INV002908,P0609,W04,301,71,2026-07-26
INV002909,P0117,W06,248,59,2026-07-10
INV002910,P0229,W05,64,90,2026-07-17
INV002911,P0097,W02,261,59,2026-07-29
INV002912,P0409,W03,299,84,2026-07-23
INV002913,P0747,W03,7,34,2026-07-02
INV002914,P0503,W03,91,88,2026-07-15
INV002915,P0119,W02,211,56,2026-07-17
INV002916,P0529,W08,281,97,2026-07-18
INV002917,P0239,W04,330,82,2026-07-08
INV002918,P0790,W03,15,43,2026-07-12
INV002919,P0216,W06,118,98,2026-07-31
INV002920,P0425,W06,384,56,2026-07-01
INV002921,P0178,W08,457,88,2026-07-14
INV002922,P0338,W07,21,83,2026-07-09
INV002923,P0076,W07,274,86,2026-07-03
INV002924,P0648,W02,117,56,2026-07-14
INV002925,P0577,W05,45,99,2026-07-25
INV002926,P0568,W06,188,45,2026-07-17
INV002927,P0587,W04,414,32,2026-07-22
INV002928,P0665,W08,175,27,2026-07-21
INV002929,P0014,W06,209,100,2026-07-03
INV002930,P0265,W01,500,29,2026-07-19
INV002931,P0218,W05,103,57,2026-07-20
INV002932,P0245,W08,471,30,2026-07-08
INV002933,P0770,W05,153,50,2026-07-19
INV002934,P0120,W06,338,96,2026-07-07
INV002935,P0664,W07,255,65,2026-07-08
INV002936,P0363,W05,480,75,2026-07-10
INV002937,P0327,W08,182,43,2026-07-23
INV002938,P0440,W03,455,35,2026-07-28
INV002939,P0774,W04,469,47,2026-07-25
INV002940,P0568,W08,384,99,2026-07-13
INV002941,P0008,W03,5,59,2026-07-04
INV002942,P0331,W06,328,87,2026-07-08
INV002943,P0776,W01,57,96,2026-07-28
INV002944,P0099,W07,151,75,2026-07-08
INV002945,P0128,W03,32,39,2026-07-18
INV002946,P0255,W04,457,30,2026-07-31
INV002947,P0002,W01,331,70,2026-07-26
INV002948,P0603,W03,300,60,2026-07-31
INV002949,P0120,W03,473,54,2026-07-22
INV002950,P0665,W01,303,42,2026-07-21
INV002951,P0695,W02,267,97,2026-07-31
INV002952,P0793,W01,31,23,2026-07-19
INV002953,P0069,W04,395,36,2026-07-12
INV002954,P0196,W02,410,33,2026-07-05
INV002955,P0603,W01,354,52,2026-07-15
INV002956,P0706,W03,452,79,2026-07-24
INV002957,P0014,W01,122,33,2026-07-26
INV002958,P0776,W06,37,44,2026-07-28
INV002959,P0176,W06,342,23,2026-07-27
INV002960,P0372,W04,436,23,2026-07-08
INV002961,P0265,W07,172,85,2026-07-11
INV002962,P0374,W06,383,23,2026-07-25
INV002963,P0184,W05,119,75,2026-07-02
INV002964,P0316,W02,52,24,2026-07-08
INV002965,P0453,W05,21,91,2026-07-14
INV002966,P0799,W01,409,26,2026-07-10
INV002967,P0652,W06,63,37,2026-07-31
INV002968,P0397,W07,137,96,2026-07-16
INV002969,P0569,W05,155,48,2026-07-16
INV002970,P0743,W07,433,34,2026-07-02
INV002971,P0595,W03,186,92,2026-07-09
INV002972,P0293,W06,80,88,2026-07-26
INV002973,P0454,W02,137,86,2026-07-17
INV002974,P0075,W04,152,32,2026-07-12
INV002975,P0499,W02,313,37,2026-07-19
INV002976,P0083,W03,216,91,2026-07-09
INV002977,P0502,W02,198,100,2026-07-16
INV002978,P0107,W02,19,25,2026-07-15
INV002979,P0630,W06,39,93,2026-07-06
INV002980,P0785,W02,275,27,2026-07-09
INV002981,P0245,W07,298,40,2026-07-21
INV002982,P0502,W02,228,75,2026-07-19
INV002983,P0202,W05,111,34,2026-07-29
INV002984,P0490,W06,72,48,2026-07-02
INV002985,P0206,W06,342,39,2026-07-14
INV002986,P0713,W01,95,55,2026-07-17
INV002987,P0442,W07,208,50,2026-07-22
INV002988,P0356,W08,100,59,2026-07-25
INV002989,P0751,W07,73,49,2026-07-06
INV002990,P0690,W02,202,87,2026-07-31
INV002991,P0174,W05,471,32,2026-07-19
INV002992,P0452,W06,127,47,2026-07-29
INV002993,P0141,W05,16,94,2026-07-31
INV002994,P0227,W05,73,51,2026-07-12
INV002995,P0031,W04,117,44,2026-07-14
INV002996,P0334,W07,140,31,2026-07-18
INV002997,P0128,W07,494,39,2026-07-07
INV002998,P0006,W03,231,25,2026-07-16
INV002999,P0524,W07,272,96,2026-07-03
INV003000,P0045,W01,286,79,2026-07-06
