order_id,customer_id,product_id,quantity,unit_price,order_date,shipping_city,order_status
O000330,C01574,P0053,2,707.1,2026-01-19 20:20:00,Bengaluru,Processing
O000331,C01130,P0292,1,2004.02,2026-04-21 13:16:00,Delhi,Returned
O000332,C01563,P0748,3,3169.59,2026-06-30 14:46:00,Chennai,Shipped
O000333,C02507,P0652,1,6896.92,2026-06-20 14:23:00,Delhi,Processing
O000334,C01635,P0065,3,6938.55,2026-01-22 04:31:00,Pune,Returned
O000335,C01025,P0327,4,4651.01,2026-02-20 16:28:00,Pune,Delivered
O000336,C00673,P0280,1,7858.55,2026-03-19 04:04:00,Delhi,Processing
O000337,C00965,P0148,4,1255.74,2026-04-23 18:02:00,Hyderabad,Returned
O000338,C00111,P0061,1,6610.9,2026-05-26 18:04:00,Hyderabad,Processing
O000339,C01417,P0278,1,1264.65,2026-04-15 21:44:00,Pune,Shipped
O000340,C02563,P0349,4,6832.72,2026-04-13 08:11:00,Coimbatore,Shipped
O000341,C02683,P0528,1,3900.97,2026-02-17 06:37:00,Bengaluru,Processing
O000342,C02644,P0305,2,1076.57,2026-06-17 07:18:00,Coimbatore,Returned
O000343,C01609,P0048,2,1430.43,2026-01-02 07:03:00,Kochi,Returned
O000344,C00230,P0423,2,805.35,2026-06-13 01:19:00,Kochi,Returned
O000345,C01826,P0033,2,8396.28,2026-05-01 08:06:00,Pune,Returned
O000346,C02200,P0430,1,2345.57,2026-03-03 03:05:00,Coimbatore,Returned
O000347,C02633,P0624,4,8528.36,2026-04-22 00:33:00,Chennai,Returned
O000348,C02484,P0732,1,5381.3,2026-03-10 13:07:00,Delhi,Returned
O000349,C00182,P0023,3,7075.84,2026-03-27 20:11:00,Kochi,Shipped
O000350,C00266,P0758,3,3142.11,2026-05-27 06:25:00,Coimbatore,Processing
O000351,C02512,P0275,1,7489.31,2026-06-17 22:12:00,Hyderabad,Returned
O000352,C01491,P0088,1,2657.13,2026-02-17 19:05:00,Kochi,Returned
O000353,C02863,P0625,2,5109.87,2026-04-17 22:23:00,Hyderabad,Shipped
O000354,C01329,P0143,3,3093.82,2026-03-27 15:12:00,Hyderabad,Processing
O000355,C00440,P0798,3,6080.32,2026-03-30 21:36:00,Coimbatore,Delivered
O000356,C02596,P0534,1,440.62,2026-04-22 13:06:00,Kochi,Delivered
O000357,C01703,P0238,2,4446.17,2026-03-10 00:27:00,Bengaluru,Delivered
O000358,C01560,P0727,1,4067.4,2026-04-17 19:18:00,Chennai,Shipped
O000359,C01006,P0127,2,980.71,2026-03-05 12:53:00,Hyderabad,Shipped
O000360,C01323,P0299,2,4425.47,2026-05-17 01:03:00,Mumbai,Processing
O000361,C00900,P0682,2,4013.05,2026-02-15 13:11:00,Bengaluru,Processing
O000362,C01094,P0285,3,8360.15,2026-05-11 03:15:00,Mumbai,Returned
O000363,C02397,P0310,3,747.04,2026-04-17 03:16:00,Delhi,Processing
O000364,C02604,P0162,4,6800.39,2026-05-22 03:52:00,Kochi,Processing
O000365,C00448,P0627,3,556.05,2026-04-16 15:55:00,Mumbai,Processing
O000366,C00075,P0668,4,1829.66,2026-06-26 20:03:00,Bengaluru,Processing
O000367,C00392,P0585,4,7994.43,2026-06-17 23:41:00,Bengaluru,Delivered
O000368,C00068,P0434,1,4553.72,2026-02-05 11:44:00,Bengaluru,Returned
O000369,C01610,P0064,1,3290.97,2026-02-09 23:45:00,Chennai,Shipped
O000370,C01088,P0152,4,7394.01,2026-01-18 10:39:00,Chennai,Returned
O000371,C01679,P0053,4,707.1,2026-03-31 20:46:00,Delhi,Returned
O000372,C00135,P0338,1,2418.15,2026-06-22 22:28:00,Coimbatore,Delivered
O000373,C00464,P0187,4,5154.45,2026-06-08 15:12:00,Kochi,Returned
O000374,C02643,P0311,4,9144.98,2026-01-02 22:14:00,Chennai,Processing
O000375,C02281,P0707,4,3698.4,2026-06-19 00:58:00,Delhi,Delivered
O000376,C01398,P0414,4,1428.87,2026-01-18 04:50:00,Delhi,Processing
O000377,C01687,P0447,2,4600.17,2026-03-27 14:04:00,Delhi,Processing
O000378,C00577,P0066,3,5076.41,2026-01-18 14:24:00,Bengaluru,Shipped
O000379,C02970,P0514,1,4318.77,2026-02-14 13:02:00,Coimbatore,Delivered
O000380,C00734,P0282,2,119.65,2026-05-15 22:37:00,Coimbatore,Processing
O000381,C01176,P0512,4,9387.92,2026-05-31 16:36:00,Hyderabad,Processing
O000382,C00863,P0126,4,6217.24,2026-05-16 02:30:00,Chennai,Processing
O000383,C02211,P0795,1,4749.67,2026-06-14 09:23:00,Mumbai,Processing
O000384,C01541,P0752,2,3839.96,2026-03-28 23:24:00,Bengaluru,Delivered
O000385,C02613,P0044,2,9529.55,2026-04-26 04:40:00,Hyderabad,Delivered
O000386,C00417,P0458,3,3532.14,2026-02-01 03:36:00,Chennai,Shipped
O000387,C00740,P0112,1,8260.57,2026-03-30 17:49:00,Bengaluru,Processing
O000388,C02390,P0070,2,8064.57,2026-04-11 21:36:00,Hyderabad,Shipped
O000389,C02582,P0385,2,4244.08,2026-01-24 07:33:00,Hyderabad,Processing
O000390,C01046,P0600,4,8512.12,2026-01-08 15:54:00,Mumbai,Delivered
O000391,C02093,P0737,2,4141.59,2026-06-09 11:31:00,Hyderabad,Shipped
O000392,C02415,P0112,2,8260.57,2026-05-20 11:41:00,Kochi,Shipped
O000393,C00681,P0138,2,9745.55,2026-02-01 02:14:00,Pune,Processing
O000394,C00921,P0190,1,1226.96,2026-01-21 12:22:00,Pune,Processing
O000395,C02384,P0495,4,2593.21,2026-06-11 00:17:00,Bengaluru,Processing
O000396,C03000,P0639,2,4253.9,2026-01-21 05:56:00,Pune,Delivered
O000397,C02708,P0388,1,6275.81,2026-03-22 07:51:00,Kochi,Processing
O000398,C01002,P0318,2,9340.72,2026-05-12 09:27:00,Mumbai,Processing
O000399,C00314,P0660,2,7325.53,2026-06-02 22:41:00,Delhi,Shipped
O000400,C01877,P0549,3,1936.82,2026-02-21 02:37:00,Hyderabad,Delivered
O000401,C01199,P0449,1,9895.99,2026-03-09 18:00:00,Pune,Returned
O000402,C01152,P0425,2,7476.59,2026-04-24 07:24:00,Pune,Delivered
O000403,C02396,P0007,2,1166.39,2026-01-14 03:27:00,Kochi,Returned
O000404,C01714,P0063,2,9858.07,2026-02-07 19:28:00,Hyderabad,Shipped
O000405,C00229,P0279,1,3009.41,2026-01-30 12:52:00,Hyderabad,Shipped
O000406,C00084,P0523,1,4689.15,2026-04-17 18:27:00,Coimbatore,Delivered
O000407,C00991,P0476,2,867.09,2026-05-13 03:34:00,Mumbai,Returned
O000408,C02564,P0376,1,1363.04,2026-04-27 16:45:00,Pune,Shipped
O000409,C02063,P0076,1,6314.65,2026-04-21 14:18:00,Coimbatore,Processing
O000410,C00229,P0659,3,7727.73,2026-04-19 12:20:00,Hyderabad,Processing
O000411,C01146,P0239,1,8363.65,2026-01-13 05:07:00,Kochi,Returned
O000412,C02020,P0700,1,1966.82,2026-04-16 02:20:00,Hyderabad,Returned
O000413,C01874,P0139,4,7112.69,2026-03-23 07:59:00,Kochi,Processing
O000414,C00861,P0266,1,4596.66,2026-06-28 21:24:00,Chennai,Returned
O000415,C00302,P0097,4,1527.35,2026-06-01 17:39:00,Mumbai,Delivered
O000416,C02927,P0286,2,5096.16,2026-06-16 03:56:00,Coimbatore,Processing
O000417,C00739,P0591,2,6346.66,2026-01-14 00:51:00,Pune,Processing
O000418,C01125,P0693,2,1638.87,2026-02-10 19:51:00,Delhi,Processing
O000419,C02259,P0423,4,805.35,2026-04-13 21:28:00,Kochi,Delivered
O000420,C01684,P0418,1,8063.59,2026-01-30 18:16:00,Bengaluru,Processing
O000421,C00149,P0475,1,3011.03,2026-01-24 00:41:00,Coimbatore,Shipped
O000422,C01947,P0062,2,2738.53,2026-04-24 18:49:00,Hyderabad,Returned
O000423,C01318,P0412,3,4018.41,2026-06-21 16:09:00,Bengaluru,Delivered
O000424,C01377,P0624,3,8528.36,2026-05-04 05:38:00,Kochi,Delivered
O000425,C01087,P0196,1,4393.61,2026-06-17 07:50:00,Kochi,Returned
O000426,C00295,P0322,4,3075.32,2026-04-09 16:56:00,Delhi,Shipped
O000427,C01956,P0665,2,7169.18,2026-05-05 05:48:00,Hyderabad,Processing
O000428,C02926,P0604,1,6814.35,2026-04-12 06:31:00,Kochi,Processing
O000429,C02843,P0628,2,1483.56,2026-01-31 05:20:00,Mumbai,Delivered
O000430,C01474,P0715,1,962.59,2026-06-19 01:35:00,Hyderabad,Delivered
O000431,C02452,P0621,1,8632.83,2026-02-14 21:19:00,Chennai,Shipped
O000432,C01120,P0745,4,9030.46,2026-01-25 07:26:00,Coimbatore,Delivered
O000433,C00001,P0100,2,5501.88,2026-03-25 17:44:00,Bengaluru,Delivered
O000434,C01906,P0466,1,4158.95,2026-01-15 20:08:00,Pune,Delivered
O000435,C00238,P0171,3,1015.26,2026-03-29 22:56:00,Chennai,Shipped
O000436,C01949,P0524,3,5664.21,2026-06-05 12:51:00,Kochi,Shipped
O000437,C02693,P0535,3,2686.17,2026-03-24 08:31:00,Hyderabad,Processing
O000438,C01129,P0744,4,2393.06,2026-05-20 03:52:00,Kochi,Returned
O000439,C00709,P0394,2,2911.6,2026-06-23 01:36:00,Kochi,Delivered
O000440,C01818,P0196,2,4393.61,2026-04-11 06:42:00,Hyderabad,Returned
O000441,C02794,P0799,3,206.59,2026-05-03 01:13:00,Chennai,Delivered
O000442,C00262,P0340,1,2040.26,2026-04-27 16:53:00,Mumbai,Shipped
O000443,C01749,P0220,2,8346.5,2026-04-16 02:10:00,Coimbatore,Processing
O000444,C02926,P0710,3,4772.38,2026-04-12 09:01:00,Kochi,Processing
O000445,C01836,P0374,3,3617.37,2026-02-26 02:16:00,Delhi,Delivered
O000446,C00557,P0045,4,3896.94,2026-04-20 19:04:00,Kochi,Returned
O000447,C00749,P0318,4,9340.72,2026-03-23 15:10:00,Hyderabad,Delivered
O000448,C02144,P0280,1,7858.55,2026-02-15 12:43:00,Delhi,Processing
O000449,C02539,P0135,1,9762.67,2026-06-23 13:50:00,Hyderabad,Processing
O000450,C02495,P0208,4,2092.25,2026-05-26 08:32:00,Coimbatore,Processing
O000451,C01031,P0463,1,7009.64,2026-01-17 22:45:00,Hyderabad,Processing
O000452,C02649,P0565,4,6635.26,2026-04-17 17:57:00,Chennai,Processing
O000453,C00704,P0592,4,7069.99,2026-02-10 12:18:00,Kochi,Processing
O000454,C00694,P0339,2,2878.49,2026-02-08 09:21:00,Delhi,Delivered
O000455,C00772,P0142,1,152.07,2026-05-14 19:55:00,Bengaluru,Delivered
O000456,C00664,P0140,3,1042.27,2026-02-19 21:00:00,Mumbai,Returned
O000457,C01282,P0108,1,8607.23,2026-01-28 01:37:00,Bengaluru,Shipped
O000458,C01012,P0688,3,7463.85,2026-01-30 10:32:00,Delhi,Shipped
O000459,C02828,P0689,1,9487.92,2026-01-16 19:24:00,Kochi,Processing
O000460,C00498,P0042,4,2098.12,2026-05-04 08:52:00,Chennai,Delivered
O000461,C00717,P0581,2,7430.75,2026-02-05 10:05:00,Pune,Processing
O000462,C00459,P0100,1,5501.88,2026-06-01 14:33:00,Bengaluru,Returned
O000463,C02798,P0032,2,5989.11,2026-03-17 21:15:00,Chennai,Delivered
O000464,C01697,P0076,2,6314.65,2026-03-18 15:36:00,Chennai,Returned
O000465,C01697,P0475,2,3011.03,2026-06-05 16:06:00,Chennai,Processing
O000466,C01595,P0764,4,9223.74,2026-06-05 07:07:00,Chennai,Delivered
O000467,C01892,P0712,2,3112.13,2026-01-31 16:34:00,Hyderabad,Shipped
O000468,C02654,P0076,2,6314.65,2026-05-04 20:36:00,Hyderabad,Delivered
O000469,C00228,P0732,4,5381.3,2026-05-12 22:12:00,Bengaluru,Processing
O000470,C01191,P0403,2,9771.12,2026-05-17 17:03:00,Kochi,Shipped
O000471,C01499,P0309,4,2764.95,2026-04-10 06:30:00,Bengaluru,Processing
O000472,C02988,P0526,4,9168.71,2026-02-19 03:18:00,Hyderabad,Delivered
O000473,C00882,P0088,3,2657.13,2026-03-15 20:53:00,Mumbai,Shipped
O000474,C02301,P0322,4,3075.32,2026-05-01 09:21:00,Hyderabad,Processing
O000475,C01192,P0418,3,8063.59,2026-02-27 04:05:00,Bengaluru,Shipped
O000476,C02198,P0168,1,3315.66,2026-04-06 13:10:00,Hyderabad,Delivered
O000477,C01721,P0208,2,2092.25,2026-02-26 08:02:00,Kochi,Shipped
O000478,C02911,P0638,1,5679.06,2026-03-16 14:41:00,Pune,Delivered
O000479,C01200,P0530,4,9327.08,2026-06-24 22:55:00,Kochi,Returned
O000480,C00138,P0305,4,1076.57,2026-02-04 09:49:00,Delhi,Delivered
O000481,C02932,P0777,1,3589.83,2026-05-12 16:18:00,Bengaluru,Returned
O000482,C02000,P0105,1,5394.62,2026-05-19 08:40:00,Delhi,Delivered
O000483,C02863,P0327,2,4651.01,2026-05-06 15:25:00,Hyderabad,Delivered
O000484,C01471,P0075,2,6747.45,2026-05-07 10:58:00,Pune,Delivered
O000485,C02598,P0477,2,4461.51,2026-04-19 02:49:00,Pune,Shipped
O000486,C00146,P0192,3,8778.88,2026-01-15 13:34:00,Chennai,Shipped
O000487,C00667,P0794,2,222.53,2026-02-19 13:13:00,Delhi,Shipped
O000488,C02075,P0659,1,7727.73,2026-06-14 19:50:00,Mumbai,Returned
O000489,C02552,P0577,1,994.37,2026-01-27 02:48:00,Coimbatore,Shipped
O000490,C01945,P0027,2,8581.06,2026-04-18 13:13:00,Delhi,Delivered
O000491,C02456,P0772,4,6650.14,2026-04-28 03:44:00,Kochi,Returned
O000492,C01768,P0604,4,6814.35,2026-05-15 02:17:00,Hyderabad,Returned
O000493,C01644,P0178,4,5673.27,2026-05-06 03:13:00,Pune,Processing
O000494,C01776,P0066,2,5076.41,2026-04-15 22:39:00,Coimbatore,Processing
O000495,C02020,P0595,1,3060.11,2026-01-14 15:11:00,Hyderabad,Shipped
O000496,C00455,P0166,2,6319.73,2026-04-26 02:29:00,Coimbatore,Shipped
O000497,C01452,P0088,1,2657.13,2026-06-08 15:09:00,Mumbai,Delivered
O000498,C01652,P0622,2,8024.08,2026-04-28 07:28:00,Hyderabad,Delivered
O000499,C01946,P0440,2,9802.7,2026-03-06 19:22:00,Hyderabad,Shipped
O000500,C01061,P0568,2,3547.51,2026-04-21 16:39:00,Pune,Returned
O000501,C00378,P0753,4,7657.11,2026-05-09 09:32:00,Bengaluru,Delivered
O000502,C01230,P0332,3,8935.46,2026-06-16 03:51:00,Pune,Shipped
O000503,C01671,P0018,1,7010.52,2026-02-02 12:53:00,Coimbatore,Returned
O000504,C01925,P0255,1,2214.97,2026-01-28 09:13:00,Pune,Processing
O000505,C02774,P0634,4,5542.5,2026-05-04 03:27:00,Chennai,Processing
O000506,C02655,P0539,2,8771.46,2026-05-07 18:56:00,Pune,Delivered
O000507,C00596,P0747,3,9438.22,2026-06-02 17:16:00,Kochi,Shipped
O000508,C02942,P0221,1,6255.24,2026-06-01 16:46:00,Coimbatore,Shipped
O000509,C02055,P0430,4,2345.57,2026-03-10 05:25:00,Mumbai,Delivered
O000510,C00278,P0324,1,6142.41,2026-02-04 13:20:00,Chennai,Delivered
O000511,C02408,P0008,1,4742.92,2026-02-04 18:00:00,Chennai,Shipped
O000512,C01996,P0491,3,3951.95,2026-04-07 22:28:00,Kochi,Processing
O000513,C02486,P0196,2,4393.61,2026-05-06 14:36:00,Delhi,Returned
O000514,C00643,P0234,4,1752.76,2026-03-20 05:31:00,Hyderabad,Returned
O000515,C01701,P0677,4,3602.54,2026-04-24 07:13:00,Bengaluru,Delivered
O000516,C01074,P0090,2,646.74,2026-02-21 11:36:00,Chennai,Shipped
O000517,C02766,P0498,3,3416.54,2026-03-03 09:38:00,Hyderabad,Delivered
O000518,C00297,P0469,4,7483.98,2026-02-06 16:33:00,Mumbai,Returned
O000519,C01063,P0447,4,4600.17,2026-05-16 23:47:00,Mumbai,Processing
O000520,C01779,P0535,1,2686.17,2026-06-14 10:45:00,Kochi,Returned
O000521,C00483,P0257,2,8913.16,2026-01-21 00:47:00,Bengaluru,Returned
O000522,C01612,P0412,1,4018.41,2026-02-09 20:55:00,Bengaluru,Returned
O000523,C02521,P0147,3,7130.53,2026-03-27 04:00:00,Mumbai,Shipped
O000524,C01453,P0745,4,9030.46,2026-01-02 20:30:00,Delhi,Delivered
O000525,C02692,P0078,3,9351.9,2026-05-14 00:29:00,Hyderabad,Returned
O000526,C00294,P0568,1,3547.51,2026-04-20 21:23:00,Pune,Processing
O000527,C01493,P0608,1,9699.3,2026-02-22 21:53:00,Kochi,Returned
O000528,C02795,P0223,2,1097.95,2026-04-21 05:51:00,Delhi,Shipped
O000529,C01321,P0487,1,5663.34,2026-03-27 21:33:00,Kochi,Processing
O000530,C00631,P0215,2,4997.41,2026-04-18 00:20:00,Coimbatore,Shipped
O000531,C02295,P0494,3,7697.7,2026-04-10 23:56:00,Pune,Shipped
O000532,C00228,P0291,4,5653.34,2026-06-26 17:38:00,Bengaluru,Shipped
O000533,C01376,P0463,3,7009.64,2026-04-02 17:55:00,Chennai,Returned
O000534,C00223,P0715,2,962.59,2026-02-24 00:37:00,Coimbatore,Returned
O000535,C00267,P0654,1,7103.27,2026-03-26 12:51:00,Pune,Processing
O000536,C00092,P0043,4,5469.14,2026-04-26 10:25:00,Bengaluru,Delivered
O000537,C02150,P0382,4,7873.11,2026-05-07 20:50:00,Chennai,Processing
O000538,C00538,P0690,3,4940.77,2026-01-06 21:36:00,Kochi,Returned
O000539,C01120,P0719,1,532.73,2026-03-22 22:23:00,Coimbatore,Processing
O000540,C01859,P0018,3,7010.52,2026-05-06 14:09:00,Bengaluru,Processing
O000541,C02368,P0314,4,7849.53,2026-06-10 08:27:00,Kochi,Shipped
O000542,C01246,P0099,1,4953.55,2026-05-26 13:27:00,Bengaluru,Processing
O000543,C01129,P0171,1,1015.26,2026-03-14 06:40:00,Kochi,Returned
O000544,C01192,P0375,3,1939.64,2026-01-21 20:09:00,Bengaluru,Delivered
O000545,C01746,P0730,1,3102.76,2026-01-13 21:51:00,Kochi,Shipped
O000546,C00566,P0726,2,1737.63,2026-04-20 23:15:00,Kochi,Processing
O000547,C01729,P0729,4,8802.63,2026-06-02 21:07:00,Hyderabad,Shipped
O000548,C01538,P0431,2,5205.67,2026-03-19 07:49:00,Coimbatore,Processing
O000549,C02986,P0735,1,5391.49,2026-04-29 18:32:00,Delhi,Delivered
O000550,C02142,P0310,1,747.04,2026-05-18 20:49:00,Hyderabad,Returned
O000551,C02985,P0370,4,3461.2,2026-01-27 10:11:00,Pune,Returned
O000552,C00623,P0628,1,1483.56,2026-06-27 02:37:00,Coimbatore,Shipped
O000553,C01563,P0697,4,7318.56,2026-04-03 16:20:00,Chennai,Processing
O000554,C00699,P0093,2,5751.64,2026-05-11 16:09:00,Mumbai,Returned
O000555,C00049,P0498,3,3416.54,2026-03-10 10:31:00,Hyderabad,Returned
O000556,C02207,P0073,4,5094.93,2026-05-25 10:07:00,Kochi,Delivered
O000557,C02469,P0233,1,8252.74,2026-03-07 01:15:00,Bengaluru,Delivered
O000558,C01671,P0520,2,7626.21,2026-05-14 07:54:00,Coimbatore,Processing
O000559,C02870,P0746,3,4646.96,2026-06-12 16:26:00,Delhi,Delivered
O000560,C00754,P0289,4,9583.99,2026-01-09 20:01:00,Kochi,Shipped
O000561,C02440,P0086,1,5641.27,2026-02-16 02:10:00,Chennai,Shipped
O000562,C02687,P0344,3,2669.28,2026-02-28 11:26:00,Chennai,Shipped
O000563,C00552,P0644,3,196.65,2026-01-31 05:37:00,Mumbai,Returned
O000564,C01652,P0425,2,7476.59,2026-06-18 01:32:00,Hyderabad,Returned
O000565,C01338,P0576,4,6691.73,2026-04-16 01:28:00,Coimbatore,Delivered
O000566,C00624,P0726,3,1737.63,2026-03-19 02:20:00,Chennai,Delivered
O000567,C02930,P0079,1,3705.32,2026-06-12 04:29:00,Mumbai,Delivered
O000568,C01470,P0093,1,5751.64,2026-02-09 12:49:00,Pune,Delivered
O000569,C01514,P0344,3,2669.28,2026-02-08 15:49:00,Chennai,Returned
O000570,C00374,P0687,3,2919.51,2026-01-17 01:46:00,Delhi,Processing
O000571,C00559,P0367,4,8513.3,2026-04-15 09:54:00,Hyderabad,Returned
O000572,C02093,P0520,1,7626.21,2026-06-08 00:51:00,Hyderabad,Processing
O000573,C02841,P0640,3,3850.52,2026-02-09 12:59:00,Mumbai,Delivered
O000574,C02882,P0344,1,2669.28,2026-05-09 12:35:00,Bengaluru,Processing
O000575,C01575,P0752,3,3839.96,2026-01-25 06:53:00,Coimbatore,Returned
O000576,C02291,P0149,1,8728.63,2026-01-28 04:21:00,Hyderabad,Shipped
O000577,C00319,P0214,3,2750.7,2026-03-09 19:03:00,Delhi,Returned
O000578,C01702,P0235,4,1653.62,2026-05-10 01:07:00,Coimbatore,Shipped
O000579,C01301,P0623,3,5792.3,2026-03-10 18:35:00,Delhi,Processing
O000580,C02309,P0774,4,1562.02,2026-03-26 06:17:00,Coimbatore,Returned
O000581,C02004,P0355,1,2048.08,2026-01-15 11:49:00,Bengaluru,Returned
O000582,C02146,P0143,3,3093.82,2026-03-14 06:34:00,Bengaluru,Shipped
O000583,C02628,P0637,1,797.52,2026-05-19 03:00:00,Bengaluru,Delivered
O000584,C00178,P0437,4,4248.56,2026-02-15 20:59:00,Delhi,Shipped
O000585,C02966,P0579,3,8102.63,2026-06-13 14:48:00,Coimbatore,Delivered
O000586,C01566,P0200,1,8064.94,2026-03-25 03:29:00,Delhi,Delivered
O000587,C00030,P0787,2,1525.99,2026-05-07 08:48:00,Delhi,Shipped
O000588,C00616,P0128,1,238.74,2026-06-08 14:18:00,Pune,Returned
O000589,C00202,P0038,4,393.26,2026-04-30 23:21:00,Pune,Processing
O000590,C00382,P0458,3,3532.14,2026-04-03 11:16:00,Coimbatore,Returned
O000591,C02828,P0142,2,152.07,2026-05-28 23:20:00,Kochi,Processing
O000592,C01705,P0509,3,6118.83,2026-04-15 21:02:00,Mumbai,Delivered
O000593,C01156,P0755,3,7943.76,2026-04-27 17:24:00,Bengaluru,Processing
O000594,C02864,P0635,1,4059.59,2026-05-29 11:28:00,Mumbai,Delivered
O000595,C02976,P0617,1,1083.47,2026-05-31 10:40:00,Coimbatore,Delivered
O000596,C01541,P0367,1,8513.3,2026-02-25 04:22:00,Bengaluru,Returned
O000597,C00549,P0416,3,4705.01,2026-01-25 01:52:00,Kochi,Shipped
O000598,C01492,P0100,2,5501.88,2026-01-07 17:22:00,Kochi,Returned
O000599,C00979,P0035,2,6699.1,2026-01-01 05:32:00,Mumbai,Processing
O000600,C01983,P0421,4,8440.77,2026-04-18 22:40:00,Hyderabad,Returned
O000601,C02674,P0567,4,2411.23,2026-01-02 14:30:00,Delhi,Processing
O000602,C00232,P0092,1,4028.26,2026-06-09 22:33:00,Kochi,Delivered
O000603,C01925,P0008,2,4742.92,2026-05-25 20:57:00,Pune,Returned
O000604,C00701,P0508,2,2136.59,2026-03-14 17:59:00,Bengaluru,Processing
O000605,C00473,P0360,3,5243.78,2026-06-11 15:17:00,Bengaluru,Delivered
O000606,C01058,P0208,2,2092.25,2026-03-14 19:34:00,Mumbai,Delivered
O000607,C00315,P0450,1,4833.69,2026-01-14 07:57:00,Mumbai,Processing
O000608,C02564,P0505,1,1428.24,2026-03-27 18:13:00,Pune,Shipped
O000609,C00899,P0669,3,9528.59,2026-06-01 09:35:00,Pune,Shipped
O000610,C01998,P0641,3,2773.24,2026-05-06 12:47:00,Hyderabad,Delivered
O000611,C00853,P0440,4,9802.7,2026-05-23 11:30:00,Hyderabad,Shipped
O000612,C02554,P0578,2,6474.47,2026-05-10 13:37:00,Bengaluru,Shipped
O000613,C02386,P0385,2,4244.08,2026-03-06 23:00:00,Delhi,Delivered
O000614,C01491,P0066,2,5076.41,2026-04-02 14:17:00,Kochi,Processing
O000615,C02662,P0104,4,5571.01,2026-04-01 01:40:00,Bengaluru,Returned
O000616,C00867,P0304,2,1895.43,2026-01-07 11:47:00,Mumbai,Processing
O000617,C02967,P0063,4,9858.07,2026-05-26 14:31:00,Chennai,Processing
O000618,C01131,P0103,2,8429.58,2026-04-09 19:02:00,Mumbai,Shipped
O000619,C00579,P0468,3,6423.78,2026-04-15 08:24:00,Delhi,Shipped
O000620,C00256,P0038,2,393.26,2026-06-24 05:17:00,Kochi,Processing
O000621,C00298,P0794,1,222.53,2026-05-02 16:10:00,Coimbatore,Delivered
O000622,C01442,P0377,2,3179.76,2026-04-20 16:44:00,Coimbatore,Shipped
O000623,C02899,P0116,4,2079.75,2026-03-16 05:21:00,Delhi,Delivered
O000624,C01402,P0107,2,992.48,2026-01-27 23:42:00,Kochi,Shipped
O000625,C02464,P0444,2,8281.1,2026-04-18 00:14:00,Delhi,Returned
O000626,C01926,P0041,2,7624.7,2026-06-07 21:09:00,Mumbai,Processing
O000627,C00411,P0373,2,9052.26,2026-01-24 00:48:00,Coimbatore,Shipped
O000628,C02329,P0646,4,5928.39,2026-05-19 17:45:00,Hyderabad,Returned
O000629,C01364,P0200,3,8064.94,2026-01-26 04:48:00,Pune,Shipped
O000630,C02751,P0010,4,9207.97,2026-04-02 12:55:00,Mumbai,Returned
O000631,C01281,P0309,2,2764.95,2026-04-30 16:42:00,Kochi,Delivered
O000632,C01620,P0623,3,5792.3,2026-02-09 04:39:00,Chennai,Processing
O000633,C00854,P0424,3,3403.2,2026-01-18 14:50:00,Pune,Delivered
O000634,C00449,P0204,2,951.33,2026-01-17 21:07:00,Coimbatore,Delivered
O000635,C01085,P0308,2,4979.5,2026-02-19 18:28:00,Kochi,Delivered
O000636,C01358,P0320,3,5892.08,2026-01-15 08:21:00,Delhi,Shipped
O000637,C02927,P0489,3,2399.84,2026-01-27 11:41:00,Coimbatore,Processing
O000638,C01029,P0444,2,8281.1,2026-02-09 12:25:00,Pune,Processing
O000639,C00571,P0582,2,1360.43,2026-05-08 02:31:00,Hyderabad,Shipped
O000640,C00039,P0646,4,5928.39,2026-03-19 09:22:00,Pune,Delivered
O000641,C00433,P0687,3,2919.51,2026-06-22 17:40:00,Pune,Returned
O000642,C02492,P0168,4,3315.66,2026-05-11 06:27:00,Coimbatore,Shipped
O000643,C02065,P0653,3,3849.13,2026-03-24 06:34:00,Delhi,Delivered
O000644,C00678,P0776,1,994.43,2026-06-10 14:48:00,Coimbatore,Returned
O000645,C01104,P0059,1,8701.51,2026-06-26 00:56:00,Hyderabad,Shipped
O000646,C01733,P0753,4,7657.11,2026-01-11 02:15:00,Delhi,Returned
O000647,C00312,P0149,3,8728.63,2026-06-27 02:57:00,Mumbai,Processing
O000648,C01910,P0662,3,8101.63,2026-03-08 01:25:00,Mumbai,Delivered
O000649,C01302,P0062,3,2738.53,2026-06-25 08:31:00,Mumbai,Delivered
O000650,C00663,P0687,2,2919.51,2026-02-11 14:14:00,Kochi,Processing
O000651,C00761,P0598,2,6993.13,2026-02-09 15:05:00,Bengaluru,Shipped
O000652,C02599,P0305,3,1076.57,2026-06-25 21:36:00,Chennai,Processing
O000653,C00909,P0036,2,1558.0,2026-03-19 16:25:00,Chennai,Returned
O000654,C01147,P0670,3,1786.79,2026-02-16 06:24:00,Bengaluru,Shipped
O000655,C00817,P0327,4,4651.01,2026-05-02 22:02:00,Mumbai,Processing
O000656,C00740,P0795,2,4749.67,2026-06-13 14:02:00,Bengaluru,Returned
O000657,C01558,P0065,3,6938.55,2026-05-21 08:43:00,Delhi,Shipped
O000658,C01409,P0779,1,1467.39,2026-03-15 12:15:00,Chennai,Processing
