transaction_id,store_id,product_id,customer_id,quantity,unit_price,transaction_date,payment_method
T000358,S004,P0139,C00437,4,7112.69,2026-04-14 01:15:00,UPI
T000359,S011,P0286,C02238,4,5096.16,2026-05-17 18:00:00,Wallet
T000360,S018,P0365,C02117,1,6145.31,2026-01-11 11:30:00,UPI
T000361,S016,P0010,C01773,1,9207.97,2026-06-15 00:33:00,Card
T000362,S014,P0648,C02805,3,6112.92,2026-01-18 16:02:00,Card
T000363,S004,P0097,C01671,2,1527.35,2026-01-25 14:10:00,Card
T000364,S012,P0611,C01889,3,7798.54,2026-03-19 09:22:00,Wallet
T000365,S014,P0183,C01698,1,4734.37,2026-03-23 11:48:00,Cash
T000366,S016,P0624,C01682,2,8528.36,2026-04-13 02:43:00,UPI
T000367,S017,P0091,C02351,2,8684.0,2026-05-23 10:41:00,UPI
T000368,S023,P0402,C02173,2,5371.29,2026-05-07 20:54:00,UPI
T000369,S016,P0117,C00849,1,1196.2,2026-01-13 13:25:00,UPI
T000370,S007,P0437,C02023,3,4248.56,2026-03-18 23:46:00,Card
T000371,S023,P0118,C01594,2,8483.91,2026-04-27 16:50:00,Card
T000372,S003,P0432,C00494,2,3471.53,2026-06-14 04:08:00,Wallet
T000373,S009,P0629,C02159,3,6100.1,2026-04-06 21:05:00,UPI
T000374,S023,P0773,C00186,3,8629.97,2026-01-27 00:59:00,UPI
T000375,S020,P0249,C01951,2,4250.12,2026-02-27 01:37:00,Cash
T000376,S017,P0768,C01212,3,8965.31,2026-01-03 04:44:00,Cash
T000377,S023,P0516,C00922,3,6096.93,2026-01-27 11:01:00,Wallet
T000378,S019,P0241,C02786,5,7179.48,2026-06-26 14:52:00,UPI
T000379,S024,P0157,C01974,3,4630.82,2026-02-27 05:48:00,Card
T000380,S005,P0619,C02590,2,731.92,2026-01-23 06:31:00,Cash
T000381,S015,P0796,C01401,1,4753.83,2026-04-05 18:20:00,Cash
T000382,S011,P0072,C02459,2,4327.35,2026-01-02 23:29:00,UPI
T000383,S014,P0645,C01041,4,9521.65,2026-01-14 08:51:00,Card
T000384,S023,P0109,C02881,2,8805.73,2026-01-12 03:46:00,Card
T000385,S023,P0416,C00153,1,4705.01,2026-01-13 10:23:00,Wallet
T000386,S009,P0239,C02341,5,8363.65,2026-01-20 09:00:00,Cash
T000387,S024,P0265,C00401,2,3344.68,2026-03-26 23:28:00,Cash
T000388,S011,P0326,C00958,1,6655.54,2026-06-06 12:57:00,Wallet
T000389,S008,P0223,C00216,5,1097.95,2026-03-11 23:50:00,UPI
T000390,S013,P0791,C01927,5,7042.88,2026-02-13 04:42:00,Cash
T000391,S021,P0794,C02547,1,222.53,2026-05-30 15:43:00,Wallet
T000392,S012,P0713,C02710,3,3378.0,2026-01-31 04:18:00,Wallet
T000393,S024,P0139,C02579,3,7112.69,2026-03-23 05:03:00,UPI
T000394,S006,P0576,C02504,5,6691.73,2026-05-30 14:06:00,UPI
T000395,S011,P0472,C01981,2,774.55,2026-06-13 15:15:00,UPI
T000396,S003,P0429,C01641,5,6574.5,2026-06-21 04:10:00,UPI
T000397,S016,P0212,C00884,5,2394.87,2026-05-14 18:00:00,Card
T000398,S016,P0440,C01855,1,9802.7,2026-03-03 19:43:00,Card
T000399,S023,P0124,C01962,2,9076.76,2026-05-03 22:34:00,Cash
T000400,S010,P0012,C02894,2,1540.01,2026-05-06 09:34:00,Card
T000401,S024,P0667,C00704,2,6112.0,2026-03-24 16:28:00,Cash
T000402,S017,P0097,C02820,5,1527.35,2026-02-27 03:08:00,Card
T000403,S006,P0063,C01687,2,9858.07,2026-03-09 10:06:00,Card
T000404,S001,P0445,C01281,3,1947.25,2026-01-22 12:02:00,UPI
T000405,S010,P0558,C00410,3,7592.43,2026-05-23 08:16:00,Cash
T000406,S009,P0173,C01215,5,8537.22,2026-06-18 22:05:00,Card
T000407,S006,P0686,C02737,1,8846.41,2026-02-22 23:43:00,Cash
T000408,S023,P0251,C01507,1,7031.92,2026-01-20 02:33:00,Cash
T000409,S023,P0450,C01685,3,4833.69,2026-05-07 02:03:00,UPI
T000410,S014,P0121,C02738,5,934.55,2026-02-24 00:26:00,UPI
T000411,S001,P0345,C01707,3,1998.33,2026-06-21 07:22:00,Cash
T000412,S012,P0106,C01266,4,176.87,2026-04-30 13:08:00,Card
T000413,S023,P0636,C02209,5,9406.97,2026-02-18 16:38:00,UPI
T000414,S011,P0198,C01915,1,6947.88,2026-01-27 11:37:00,Cash
T000415,S011,P0652,C00550,3,6896.92,2026-02-23 20:09:00,UPI
T000416,S002,P0701,C02595,5,1291.57,2026-05-16 17:32:00,Card
T000417,S001,P0395,C00312,1,3463.19,2026-03-22 10:38:00,Card
T000418,S020,P0326,C01571,3,6655.54,2026-04-27 22:22:00,Cash
T000419,S006,P0186,C02368,5,5553.84,2026-02-09 17:13:00,UPI
T000420,S016,P0650,C00715,2,8079.24,2026-01-28 04:26:00,Wallet
T000421,S019,P0729,C01564,4,8802.63,2026-02-26 12:24:00,Wallet
T000422,S019,P0615,C00710,2,6966.89,2026-04-09 15:26:00,Cash
T000423,S013,P0240,C00950,5,5098.73,2026-06-08 17:31:00,UPI
T000424,S003,P0583,C01025,1,3175.91,2026-02-21 13:39:00,Card
T000425,S020,P0624,C02773,1,8528.36,2026-02-18 02:20:00,Card
T000426,S021,P0313,C00520,3,5724.63,2026-03-13 14:26:00,Card
T000427,S014,P0302,C00010,4,2628.99,2026-02-12 23:25:00,Card
T000428,S014,P0525,C00770,3,1451.9,2026-03-20 19:42:00,Card
T000429,S018,P0207,C01229,5,293.32,2026-06-15 03:29:00,Card
T000430,S016,P0244,C01055,2,8989.85,2026-02-07 15:44:00,Cash
T000431,S014,P0105,C02158,4,5394.62,2026-01-28 03:45:00,Cash
T000432,S014,P0750,C00153,5,4603.74,2026-03-03 00:33:00,Cash
T000433,S008,P0295,C00720,3,9626.53,2026-04-28 06:23:00,Card
T000434,S018,P0393,C02541,2,533.66,2026-03-10 00:58:00,Cash
T000435,S009,P0352,C00086,4,3229.8,2026-05-02 22:35:00,Card
T000436,S012,P0349,C00089,5,6832.72,2026-05-16 15:27:00,Card
T000437,S020,P0778,C02292,5,6963.87,2026-04-01 09:03:00,Cash
T000438,S021,P0624,C01115,4,8528.36,2026-01-31 18:47:00,UPI
T000439,S020,P0255,C02332,4,2214.97,2026-01-22 12:05:00,Wallet
T000440,S011,P0291,C01339,2,5653.34,2026-04-21 07:14:00,UPI
T000441,S002,P0482,C01659,3,3807.98,2026-02-08 13:32:00,Cash
T000442,S017,P0469,C00511,5,7483.98,2026-05-09 14:42:00,Card
T000443,S019,P0005,C00155,5,6938.1,2026-05-11 11:23:00,Cash
T000444,S017,P0281,C00559,5,8900.67,2026-01-14 15:03:00,Wallet
T000445,S024,P0218,C01126,3,5916.82,2026-03-11 12:37:00,Wallet
T000446,S014,P0683,C01546,5,8931.71,2026-01-26 01:40:00,Wallet
T000447,S020,P0461,C02413,5,3995.16,2026-06-16 13:03:00,Cash
T000448,S023,P0468,C00068,4,6423.78,2026-04-19 06:37:00,UPI
T000449,S014,P0469,C02869,1,7483.98,2026-03-17 06:27:00,UPI
T000450,S015,P0088,C01069,5,2657.13,2026-04-14 06:01:00,UPI
T000451,S017,P0083,C00108,2,6898.86,2026-06-02 09:25:00,Cash
T000452,S011,P0734,C01836,1,8745.49,2026-05-16 20:44:00,Wallet
T000453,S014,P0492,C01469,4,6612.82,2026-05-07 17:42:00,Cash
T000454,S003,P0001,C02674,3,8187.68,2026-04-21 03:43:00,Wallet
T000455,S013,P0021,C02811,1,7636.95,2026-06-24 01:42:00,Wallet
T000456,S019,P0679,C01199,3,4970.26,2026-06-15 08:29:00,Card
T000457,S012,P0210,C01164,2,8500.3,2026-01-29 07:29:00,Wallet
T000458,S001,P0590,C02119,3,3157.03,2026-01-30 01:48:00,Cash
T000459,S014,P0332,C00069,3,8935.46,2026-01-10 19:38:00,Wallet
T000460,S016,P0725,C02362,2,7432.08,2026-03-10 08:08:00,Cash
T000461,S023,P0319,C00187,2,8409.93,2026-01-17 18:09:00,Cash
T000462,S003,P0183,C02298,4,4734.37,2026-01-26 09:24:00,Wallet
T000463,S006,P0720,C02200,5,8925.71,2026-02-27 21:10:00,Cash
T000464,S002,P0457,C00510,3,5802.71,2026-06-29 13:48:00,Card
T000465,S018,P0339,C00229,2,2878.49,2026-04-11 13:24:00,Cash
T000466,S024,P0723,C02010,4,1751.66,2026-01-26 07:30:00,Card
T000467,S017,P0774,C01542,3,1562.02,2026-06-27 09:09:00,UPI
T000468,S017,P0645,C01685,2,9521.65,2026-05-07 07:01:00,Cash
T000469,S018,P0587,C01002,4,3226.67,2026-02-13 06:56:00,UPI
T000470,S011,P0688,C01579,2,7463.85,2026-03-30 21:44:00,Cash
T000471,S001,P0227,C00078,1,3442.57,2026-03-15 20:21:00,UPI
T000472,S018,P0783,C00579,4,7059.62,2026-03-15 00:06:00,Wallet
T000473,S020,P0616,C01366,1,3900.2,2026-01-25 06:19:00,Card
T000474,S012,P0002,C01205,5,1803.85,2026-05-09 23:54:00,Card
T000475,S012,P0726,C02006,4,1737.63,2026-06-09 16:16:00,Wallet
T000476,S007,P0778,C01945,1,6963.87,2026-03-20 23:28:00,Wallet
T000477,S002,P0336,C01700,2,2292.06,2026-03-03 05:48:00,Card
T000478,S009,P0766,C01731,2,9568.02,2026-03-22 23:15:00,Cash
T000479,S021,P0697,C01153,2,7318.56,2026-01-18 05:41:00,Cash
T000480,S013,P0413,C02084,5,5755.57,2026-02-17 11:20:00,Card
T000481,S003,P0239,C00430,5,8363.65,2026-04-27 04:50:00,Card
T000482,S015,P0201,C00911,3,236.37,2026-01-04 22:44:00,Wallet
T000483,S015,P0091,C01953,1,8684.0,2026-05-02 14:36:00,Card
T000484,S009,P0128,C01829,3,238.74,2026-03-27 00:42:00,Cash
T000485,S006,P0473,C01891,4,1487.53,2026-02-15 09:00:00,Wallet
T000486,S013,P0140,C01590,2,1042.27,2026-01-20 05:49:00,Wallet
T000487,S017,P0552,C01283,1,947.5,2026-06-23 00:19:00,Wallet
T000488,S025,P0508,C01086,4,2136.59,2026-06-02 12:01:00,Cash
T000489,S021,P0628,C01117,3,1483.56,2026-05-02 19:54:00,Card
T000490,S005,P0293,C02058,3,9576.2,2026-01-01 16:40:00,Cash
T000491,S009,P0195,C01828,4,873.38,2026-03-05 16:07:00,UPI
T000492,S013,P0772,C00984,4,6650.14,2026-01-29 01:32:00,Wallet
T000493,S010,P0430,C02284,4,2345.57,2026-01-05 19:21:00,UPI
T000494,S016,P0272,C00616,1,1528.03,2026-06-24 09:55:00,Wallet
T000495,S010,P0479,C01453,1,6996.75,2026-02-28 17:55:00,Wallet
T000496,S003,P0360,C00819,3,5243.78,2026-05-09 05:42:00,UPI
T000497,S021,P0325,C01930,2,9797.44,2026-02-07 03:12:00,Card
T000498,S002,P0061,C02548,5,6610.9,2026-01-26 10:23:00,UPI
T000499,S019,P0659,C02940,1,7727.73,2026-03-27 15:26:00,Cash
T000500,S012,P0757,C00138,4,4855.21,2026-05-06 11:58:00,Wallet
T000501,S005,P0366,C02974,5,6806.89,2026-05-20 08:47:00,Card
T000502,S011,P0763,C01190,3,3914.29,2026-06-19 16:36:00,Card
T000503,S012,P0538,C01367,4,7089.09,2026-03-06 12:26:00,Card
T000504,S022,P0351,C00739,2,2850.54,2026-04-28 00:27:00,Card
T000505,S021,P0422,C01761,1,7879.15,2026-04-01 10:16:00,UPI
T000506,S001,P0038,C01066,4,393.26,2026-03-27 17:40:00,UPI
T000507,S010,P0072,C00246,2,4327.35,2026-06-19 20:20:00,Cash
T000508,S020,P0432,C00319,1,3471.53,2026-05-04 03:50:00,Wallet
T000509,S018,P0322,C00330,1,3075.32,2026-03-11 23:24:00,UPI
T000510,S007,P0700,C01304,5,1966.82,2026-05-13 21:50:00,Wallet
T000511,S003,P0284,C01646,4,5700.06,2026-01-06 05:02:00,Cash
T000512,S015,P0748,C01256,4,3169.59,2026-04-16 07:31:00,Wallet
T000513,S017,P0096,C02092,4,8076.83,2026-06-18 04:50:00,Wallet
T000514,S024,P0685,C00001,3,3601.0,2026-04-02 16:59:00,Wallet
T000515,S013,P0751,C02391,4,7293.97,2026-01-08 08:20:00,Wallet
T000516,S001,P0561,C00604,5,9754.52,2026-05-28 23:45:00,Cash
T000517,S013,P0730,C00546,3,3102.76,2026-04-21 12:16:00,Cash
T000518,S001,P0615,C02401,3,6966.89,2026-02-22 03:02:00,UPI
T000519,S023,P0283,C02943,2,8716.22,2026-02-19 12:53:00,Card
T000520,S024,P0709,C00949,1,104.31,2026-06-13 03:41:00,Card
T000521,S016,P0589,C02886,2,1543.12,2026-03-12 21:23:00,Wallet
T000522,S009,P0293,C00072,3,9576.2,2026-06-23 18:35:00,Wallet
T000523,S018,P0697,C00992,5,7318.56,2026-04-26 17:59:00,Wallet
T000524,S009,P0179,C00638,1,8127.84,2026-02-14 09:03:00,UPI
T000525,S003,P0364,C00276,2,9198.25,2026-06-23 11:54:00,Wallet
T000526,S016,P0386,C00133,3,8772.44,2026-03-26 13:20:00,Cash
T000527,S018,P0462,C00998,2,2809.39,2026-05-31 14:14:00,UPI
T000528,S011,P0260,C01859,5,1324.75,2026-03-12 10:33:00,Card
T000529,S010,P0268,C01865,3,4813.91,2026-02-18 01:24:00,Card
T000530,S020,P0003,C00770,3,2300.34,2026-05-29 17:45:00,Cash
T000531,S024,P0289,C00423,1,9583.99,2026-06-29 11:43:00,Card
T000532,S016,P0740,C00926,5,9717.89,2026-06-06 04:11:00,Card
T000533,S024,P0366,C00337,5,6806.89,2026-04-21 15:31:00,Wallet
T000534,S016,P0424,C01271,4,3403.2,2026-05-26 11:50:00,Cash
T000535,S007,P0098,C00835,1,4449.81,2026-03-15 03:45:00,Cash
T000536,S001,P0079,C02071,2,3705.32,2026-01-03 17:01:00,Card
T000537,S007,P0364,C02106,3,9198.25,2026-06-25 05:01:00,Cash
T000538,S003,P0429,C01304,5,6574.5,2026-04-30 23:14:00,Cash
T000539,S025,P0216,C02548,5,304.99,2026-02-08 17:51:00,Cash
T000540,S016,P0654,C00688,1,7103.27,2026-03-16 21:17:00,Cash
T000541,S002,P0352,C02551,5,3229.8,2026-05-23 22:40:00,Cash
T000542,S006,P0723,C02775,1,1751.66,2026-02-11 10:21:00,Wallet
T000543,S004,P0339,C01479,5,2878.49,2026-05-05 09:50:00,Wallet
T000544,S006,P0472,C01414,5,774.55,2026-01-17 10:03:00,Card
T000545,S019,P0551,C00842,1,8695.78,2026-01-04 15:29:00,Card
T000546,S003,P0319,C02182,5,8409.93,2026-01-11 07:25:00,UPI
T000547,S018,P0750,C00228,2,4603.74,2026-03-14 20:14:00,UPI
T000548,S009,P0265,C01578,2,3344.68,2026-02-01 01:48:00,Card
T000549,S010,P0721,C02486,2,4538.97,2026-05-06 10:26:00,Card
T000550,S012,P0106,C02823,5,176.87,2026-01-02 14:41:00,Wallet
T000551,S019,P0763,C00992,1,3914.29,2026-04-01 22:32:00,UPI
T000552,S011,P0178,C00260,5,5673.27,2026-01-01 01:42:00,Card
T000553,S003,P0484,C00792,3,8222.21,2026-03-06 04:42:00,UPI
T000554,S003,P0303,C02965,4,9525.43,2026-03-31 09:40:00,Card
T000555,S021,P0256,C00344,3,5260.23,2026-05-09 22:42:00,Cash
T000556,S003,P0372,C00802,1,5991.23,2026-05-24 05:17:00,Cash
T000557,S002,P0229,C00160,2,9936.26,2026-01-23 09:14:00,Cash
T000558,S015,P0304,C00043,4,1895.43,2026-02-06 06:42:00,UPI
T000559,S002,P0688,C02918,1,7463.85,2026-04-21 19:58:00,Wallet
T000560,S010,P0370,C02515,5,3461.2,2026-01-21 09:55:00,Cash
T000561,S024,P0328,C01871,4,9147.78,2026-02-26 01:05:00,Wallet
T000562,S010,P0244,C01252,3,8989.85,2026-05-02 12:06:00,UPI
T000563,S019,P0572,C00753,5,6659.16,2026-03-05 23:09:00,UPI
T000564,S020,P0145,C01666,5,2675.89,2026-06-13 13:11:00,Cash
T000565,S014,P0350,C00626,1,5219.84,2026-04-19 13:37:00,Cash
T000566,S024,P0701,C00337,5,1291.57,2026-01-26 08:55:00,UPI
T000567,S023,P0024,C01718,1,3347.34,2026-03-19 20:22:00,Wallet
T000568,S003,P0657,C01559,5,9529.9,2026-03-21 05:54:00,UPI
T000569,S021,P0061,C02877,5,6610.9,2026-05-25 14:52:00,Card
T000570,S005,P0164,C02721,3,5943.35,2026-06-23 11:00:00,UPI
T000571,S014,P0415,C02194,2,5235.33,2026-05-29 04:45:00,Card
T000572,S021,P0156,C02815,1,502.84,2026-06-24 06:48:00,Wallet
T000573,S006,P0365,C02614,4,6145.31,2026-03-06 04:37:00,Wallet
T000574,S005,P0634,C02329,4,5542.5,2026-04-17 18:55:00,UPI
T000575,S016,P0542,C00793,3,6397.18,2026-02-21 10:16:00,UPI
T000576,S012,P0764,C00016,1,9223.74,2026-03-20 02:55:00,Card
T000577,S016,P0143,C02712,3,3093.82,2026-03-18 19:20:00,Card
T000578,S021,P0779,C00544,5,1467.39,2026-06-10 15:44:00,Wallet
T000579,S006,P0051,C02882,2,3973.71,2026-05-20 06:15:00,Card
T000580,S009,P0032,C00191,4,5989.11,2026-04-07 14:54:00,Cash
T000581,S009,P0631,C02021,2,1960.93,2026-01-25 04:43:00,Card
T000582,S005,P0570,C01897,1,1364.83,2026-05-15 15:05:00,Cash
T000583,S006,P0091,C01210,3,8684.0,2026-06-27 10:41:00,UPI
T000584,S021,P0340,C02773,5,2040.26,2026-05-09 23:23:00,UPI
T000585,S013,P0724,C00604,5,548.91,2026-04-02 15:59:00,UPI
T000586,S018,P0390,C00180,3,1923.02,2026-04-01 14:35:00,UPI
T000587,S001,P0178,C00746,3,5673.27,2026-04-30 14:21:00,Wallet
T000588,S009,P0368,C01231,4,2406.81,2026-04-16 15:44:00,Wallet
T000589,S011,P0409,C02837,5,7152.62,2026-01-08 19:04:00,UPI
T000590,S009,P0736,C02374,1,3312.16,2026-01-07 14:22:00,UPI
T000591,S017,P0650,C02059,5,8079.24,2026-01-23 04:47:00,Cash
T000592,S007,P0447,C01607,3,4600.17,2026-06-07 10:19:00,UPI
T000593,S021,P0097,C01594,3,1527.35,2026-03-04 19:48:00,Cash
T000594,S017,P0442,C00552,2,3354.53,2026-05-12 12:44:00,Wallet
T000595,S015,P0544,C02084,5,9870.55,2026-02-02 21:11:00,Wallet
T000596,S020,P0356,C01744,5,6296.35,2026-05-20 19:18:00,Card
T000597,S022,P0076,C00844,4,6314.65,2026-03-17 01:49:00,UPI
T000598,S005,P0427,C02651,2,7722.75,2026-04-11 04:17:00,UPI
T000599,S018,P0091,C00401,2,8684.0,2026-04-14 22:52:00,Wallet
T000600,S019,P0010,C01145,4,9207.97,2026-01-02 15:47:00,Cash
T000601,S025,P0682,C01832,1,4013.05,2026-05-13 15:42:00,UPI
T000602,S007,P0220,C02085,1,8346.5,2026-01-14 02:53:00,Cash
T000603,S017,P0125,C02954,3,7041.49,2026-01-15 09:13:00,Cash
T000604,S006,P0748,C01008,5,3169.59,2026-06-16 03:39:00,Cash
T000605,S023,P0316,C00301,5,512.74,2026-03-27 20:17:00,UPI
T000606,S024,P0266,C01883,5,4596.66,2026-01-25 09:55:00,UPI
T000607,S015,P0371,C00956,3,5918.35,2026-05-25 16:26:00,Card
T000608,S012,P0575,C00981,5,9035.22,2026-06-26 11:18:00,UPI
T000609,S007,P0754,C01675,4,7723.16,2026-01-16 04:08:00,UPI
T000610,S005,P0578,C01358,2,6474.47,2026-05-30 23:01:00,Wallet
T000611,S009,P0506,C00033,5,6514.66,2026-05-11 01:48:00,Wallet
T000612,S011,P0642,C02166,4,752.0,2026-06-29 06:59:00,Wallet
T000613,S019,P0706,C02707,2,6473.34,2026-05-13 04:55:00,Card
T000614,S022,P0377,C02718,5,3179.76,2026-05-24 16:54:00,Card
T000615,S023,P0163,C02153,2,6843.99,2026-02-04 07:37:00,UPI
T000616,S007,P0779,C00454,5,1467.39,2026-06-22 21:50:00,Card
T000617,S002,P0252,C01530,2,7003.96,2026-02-09 10:16:00,Wallet
T000618,S014,P0523,C02107,3,4689.15,2026-06-10 10:36:00,Cash
T000619,S014,P0698,C01731,4,7689.6,2026-01-02 16:33:00,Wallet
T000620,S013,P0515,C00076,5,7243.57,2026-06-09 23:28:00,Cash
T000621,S016,P0332,C02260,2,8935.46,2026-02-21 03:54:00,Cash
T000622,S011,P0752,C01150,5,3839.96,2026-01-18 00:00:00,Wallet
T000623,S008,P0343,C00601,1,746.07,2026-02-09 20:36:00,Cash
T000624,S016,P0652,C00822,1,6896.92,2026-01-31 17:44:00,Cash
T000625,S020,P0353,C02801,3,908.91,2026-01-25 08:26:00,Card
T000626,S016,P0516,C02868,5,6096.93,2026-02-22 03:32:00,Cash
T000627,S009,P0551,C02903,4,8695.78,2026-05-02 00:50:00,UPI
T000628,S017,P0703,C00264,3,6202.03,2026-05-10 15:08:00,Wallet
T000629,S015,P0701,C00641,4,1291.57,2026-04-11 01:53:00,Cash
T000630,S020,P0779,C00493,1,1467.39,2026-02-01 10:14:00,Wallet
T000631,S008,P0435,C01054,3,1474.61,2026-04-14 16:30:00,Cash
T000632,S011,P0628,C01665,3,1483.56,2026-02-17 08:01:00,UPI
T000633,S010,P0786,C01468,4,3671.5,2026-05-20 08:53:00,UPI
T000634,S017,P0627,C01652,4,556.05,2026-06-06 23:15:00,Wallet
T000635,S002,P0244,C02960,1,8989.85,2026-04-23 22:27:00,Card
T000636,S002,P0360,C02066,2,5243.78,2026-06-07 04:12:00,UPI
T000637,S003,P0406,C00786,1,2170.45,2026-04-21 04:59:00,Cash
T000638,S006,P0590,C01948,2,3157.03,2026-06-12 00:44:00,Cash
T000639,S009,P0149,C00518,5,8728.63,2026-02-17 04:50:00,Card
T000640,S006,P0313,C02715,5,5724.63,2026-06-18 08:12:00,Wallet
T000641,S002,P0391,C01681,5,828.94,2026-02-13 17:27:00,Cash
T000642,S003,P0447,C02683,1,4600.17,2026-06-29 18:39:00,UPI
T000643,S007,P0282,C00034,2,119.65,2026-02-21 16:15:00,Cash
T000644,S011,P0567,C00021,1,2411.23,2026-05-03 09:53:00,Card
T000645,S017,P0450,C00992,3,4833.69,2026-03-16 22:47:00,Wallet
T000646,S012,P0410,C01991,1,4789.21,2026-01-26 20:05:00,Cash
T000647,S001,P0268,C01117,4,4813.91,2026-05-07 12:32:00,Cash
T000648,S013,P0251,C02400,2,7031.92,2026-06-20 09:23:00,UPI
T000649,S009,P0630,C01792,4,6658.91,2026-04-11 13:10:00,Wallet
T000650,S016,P0649,C02870,2,9469.45,2026-06-28 03:39:00,Card
T000651,S024,P0050,C02577,3,4810.52,2026-04-29 14:13:00,Card
T000652,S020,P0405,C02854,3,2546.0,2026-04-19 05:03:00,UPI
T000653,S023,P0110,C02455,2,8676.8,2026-01-08 09:40:00,Cash
T000654,S017,P0419,C01821,2,343.71,2026-04-28 04:06:00,Cash
T000655,S003,P0756,C00175,2,8540.93,2026-05-25 13:17:00,Cash
T000656,S018,P0329,C02960,2,141.36,2026-01-03 19:48:00,Card
T000657,S015,P0021,C02759,4,7636.95,2026-03-19 01:09:00,Cash
T000658,S003,P0328,C02249,2,9147.78,2026-06-15 22:12:00,Card
T000659,S009,P0396,C00748,4,2039.28,2026-06-18 21:09:00,Card
T000660,S016,P0622,C01519,4,8024.08,2026-04-24 01:27:00,Cash
T000661,S015,P0296,C01620,1,8312.94,2026-04-01 04:45:00,UPI
T000662,S022,P0493,C01407,1,534.0,2026-04-30 15:38:00,UPI
T000663,S015,P0622,C02068,1,8024.08,2026-03-12 00:18:00,Wallet
T000664,S005,P0384,C01517,1,8533.89,2026-02-10 12:12:00,Cash
T000665,S020,P0307,C00394,3,2471.27,2026-05-09 17:10:00,Card
T000666,S014,P0348,C00844,1,8457.98,2026-02-23 11:54:00,Cash
T000667,S017,P0635,C02218,2,4059.59,2026-06-30 17:55:00,Card
T000668,S022,P0530,C02639,3,9327.08,2026-04-10 17:30:00,Wallet
T000669,S014,P0279,C01803,4,3009.41,2026-01-17 05:57:00,Cash
T000670,S002,P0389,C01308,5,8090.99,2026-06-17 05:10:00,Wallet
T000671,S010,P0020,C01482,3,2220.31,2026-04-01 22:23:00,Cash
T000672,S021,P0665,C02902,2,7169.18,2026-05-25 11:34:00,Cash
T000673,S016,P0228,C01770,5,1293.81,2026-04-28 04:46:00,Wallet
T000674,S019,P0105,C01378,4,5394.62,2026-03-13 22:28:00,Card
T000675,S019,P0145,C02974,1,2675.89,2026-03-19 13:26:00,Cash
T000676,S016,P0787,C02509,1,1525.99,2026-01-18 22:01:00,Wallet
T000677,S004,P0711,C00988,3,1928.92,2026-05-04 12:51:00,Cash
T000678,S015,P0216,C01475,5,304.99,2026-05-01 20:40:00,Wallet
T000679,S004,P0128,C00209,1,238.74,2026-06-18 06:09:00,UPI
T000680,S015,P0342,C02636,3,6631.4,2026-05-28 17:18:00,Wallet
T000681,S009,P0235,C01179,5,1653.62,2026-06-18 17:56:00,Card
T000682,S023,P0680,C00294,3,4165.12,2026-03-08 04:25:00,Wallet
T000683,S012,P0137,C00709,3,947.81,2026-06-28 11:03:00,Wallet
T000684,S009,P0513,C01380,4,5966.04,2026-05-31 19:49:00,UPI
T000685,S021,P0229,C01404,3,9936.26,2026-03-31 19:57:00,Wallet
T000686,S018,P0317,C00391,4,6564.28,2026-06-08 13:46:00,Cash
T000687,S007,P0665,C01533,4,7169.18,2026-01-18 01:32:00,Cash
T000688,S018,P0156,C00974,2,502.84,2026-01-08 05:25:00,Cash
T000689,S001,P0382,C01432,5,7873.11,2026-03-01 03:17:00,Cash
T000690,S016,P0498,C02449,3,3416.54,2026-06-20 03:37:00,Cash
T000691,S013,P0514,C00401,4,4318.77,2026-05-08 23:11:00,UPI
T000692,S021,P0160,C02175,3,5876.12,2026-05-02 11:02:00,UPI
T000693,S006,P0796,C00793,4,4753.83,2026-03-01 08:04:00,Card
T000694,S015,P0219,C02684,3,1397.47,2026-01-27 05:56:00,UPI
T000695,S004,P0308,C00075,4,4979.5,2026-04-09 14:20:00,Cash
T000696,S021,P0411,C02429,4,2150.28,2026-01-17 02:06:00,UPI
T000697,S022,P0261,C02989,4,5766.11,2026-06-06 08:32:00,Wallet
T000698,S010,P0738,C02841,2,9853.09,2026-01-30 01:16:00,UPI
T000699,S019,P0570,C01431,3,1364.83,2026-01-19 15:04:00,Cash
T000700,S016,P0043,C02123,2,5469.14,2026-04-06 20:42:00,Cash
T000701,S002,P0382,C02925,4,7873.11,2026-06-11 01:00:00,UPI
T000702,S020,P0473,C00105,2,1487.53,2026-02-14 10:57:00,Wallet
T000703,S015,P0104,C00080,1,5571.01,2026-01-28 23:50:00,Cash
T000704,S022,P0631,C02777,1,1960.93,2026-04-26 12:53:00,UPI
T000705,S024,P0777,C00430,4,3589.83,2026-02-04 21:45:00,UPI
T000706,S021,P0393,C01885,5,533.66,2026-05-27 18:59:00,Cash
T000707,S018,P0589,C00137,4,1543.12,2026-02-21 06:40:00,Wallet
T000708,S017,P0718,C02447,2,3083.62,2026-03-06 16:45:00,Cash
T000709,S013,P0322,C02785,1,3075.32,2026-04-23 23:10:00,Card
T000710,S025,P0113,C01496,5,3582.38,2026-03-15 07:41:00,Card
T000711,S014,P0681,C02252,5,7716.53,2026-02-21 05:31:00,Wallet
T000712,S012,P0412,C02773,2,4018.41,2026-04-22 18:02:00,Card
T000713,S012,P0439,C01994,2,9228.23,2026-02-19 02:56:00,Cash
T000714,S014,P0721,C02160,5,4538.97,2026-05-30 00:49:00,UPI
T000715,S005,P0501,C00237,4,2439.32,2026-06-11 22:49:00,Card
